word,importance_score,method,label
Detroit,-0.0007457202482328285,SHAP,disgust
Detroit ,-0.0003310467000119388,SHAP,disgust
Development,-0.0014736280936631374,SHAP,disgust
Did ,-0.0026480510448163843,SHAP,disgust
Didn,0.0005156421134415723,SHAP,disgust
Do,0.001793437021660793,SHAP,disgust
Do ,0.004134746915951837,SHAP,disgust
Does ,-0.0002942269784398377,SHAP,disgust
Doesn,0.0011583045958711105,SHAP,disgust
Dog,0.0019639886731359487,SHAP,disgust
Dog ,-0.00035894246684620157,SHAP,disgust
Don,-0.0015922369117712758,SHAP,disgust
Donald,-0.011015555712219793,SHAP,disgust
Drugs ,-0.024840725691319676,SHAP,disgust
Dude ,0.006249092277964034,SHAP,disgust
E,0.012919284838062595,SHAP,disgust
E ,-0.00020465892885113135,SHAP,disgust
EF,0.00014713012933498248,SHAP,disgust
EN,-0.00014960869169347764,SHAP,disgust
EU ,-9.8205090277285e-05,SHAP,disgust
EVER ,0.011625761457253247,SHAP,disgust
EXIST,-0.0009795886875508587,SHAP,disgust
Ea,-6.749255923447586e-05,SHAP,disgust
Earth,0.0003481912353890948,SHAP,disgust
Edit,-0.00019377501573924542,SHAP,disgust
Edit ,-4.941268801173594e-05,SHAP,disgust
Eh,0.0021561744251812343,SHAP,disgust
Emotionally,0.0034805092800525017,SHAP,disgust
En,1.833920881229763e-05,SHAP,disgust
End ,0.000313115739118075,SHAP,disgust
English ,-0.0019472436774473558,SHAP,disgust
Equally,-0.001393918724109729,SHAP,disgust
Especially ,0.0008966692566900747,SHAP,disgust
Este,-0.00016607164070592262,SHAP,disgust
Europe,-0.001013622710161144,SHAP,disgust
Europe ,-0.0030984241311671212,SHAP,disgust
Even ,0.0013038198615807537,SHAP,disgust
Every ,0.00025833165273070335,SHAP,disgust
Everybody ,0.0027296811022097245,SHAP,disgust
Everyone,-0.003939519081541221,SHAP,disgust
Everything ,0.03790609392187131,SHAP,disgust
Exactly,-0.02697376985452138,SHAP,disgust
Excellent ,0.0003176107129547745,SHAP,disgust
Except ,0.0006444061145884916,SHAP,disgust
F,0.0005724902248402941,SHAP,disgust
F ,0.007562720278656343,SHAP,disgust
FAULT ,0.05163265157898422,SHAP,disgust
FEEL,0.0013176986212783959,SHAP,disgust
FFIN ,0.008728459861231386,SHAP,disgust
FIRED ,0.0017197017441503704,SHAP,disgust
FP ,-0.00010044600421679206,SHAP,disgust
Facebook ,0.0006328025265247561,SHAP,disgust
Fair ,-0.018735980231819365,SHAP,disgust
Fake ,0.0380389545680373,SHAP,disgust
Fame ,7.322624333028216e-05,SHAP,disgust
Famous ,-0.0003573102003429085,SHAP,disgust
Fans ,4.0447597712045535e-05,SHAP,disgust
Far,0.08245193984475918,SHAP,disgust
Far ,0.012496662449848372,SHAP,disgust
Fingerprints ,0.0015565187932224944,SHAP,disgust
Flu,0.0011068042349506868,SHAP,disgust
Fm,-0.007675589382415637,SHAP,disgust
Follow ,-0.00313511848798953,SHAP,disgust
For ,-3.0105060432106256e-05,SHAP,disgust
Former ,5.8173340221401304e-05,SHAP,disgust
Fort,-0.0006379562255460769,SHAP,disgust
Found ,-0.0014819387579336762,SHAP,disgust
Four ,0.015490939204028109,SHAP,disgust
From ,-0.0011780835684476187,SHAP,disgust
Fuck ,0.14457685123488773,SHAP,disgust
Full ,-0.012850201772380387,SHAP,disgust
Fun ,0.0012021951588394586,SHAP,disgust
Funny ,0.0002385048137512058,SHAP,disgust
G,0.00032824486333993264,SHAP,disgust
G ,-0.00011132388978391342,SHAP,disgust
GANGSTER,0.004333063216108712,SHAP,disgust
GH,0.016489181070937775,SHAP,disgust
GM ,-0.0003793008527281927,SHAP,disgust
GO,-0.0004438224950717995,SHAP,disgust
GONE ,0.007719546410953626,SHAP,disgust
GONNA ,0.0005256217374153494,SHAP,disgust
GUN ,0.010880988258577418,SHAP,disgust
Ga,-0.003981710062362254,SHAP,disgust
Georgia,0.000305712892441079,SHAP,disgust
Get ,0.0018169250970458961,SHAP,disgust
Gets ,-0.0013936134710093029,SHAP,disgust
Getting ,0.006434211063606199,SHAP,disgust
Giant ,0.0015314298616431188,SHAP,disgust
Gill,-0.02885244965000311,SHAP,disgust
Girl ,-0.0002467745701627185,SHAP,disgust
Given ,-0.005945978467934765,SHAP,disgust
Gives ,0.000999848406354431,SHAP,disgust
Glad ,0.0032493378948856844,SHAP,disgust
Go ,-0.001043197558020539,SHAP,disgust
Gonna ,-0.02336928670410998,SHAP,disgust
Good ,-0.0024491887097610743,SHAP,disgust
Gotta ,-0.0031151654087201073,SHAP,disgust
Grammar ,-0.0028691600418824237,SHAP,disgust
Grant ,-0.0004890473501291126,SHAP,disgust
Grew ,-0.0015653342197765596,SHAP,disgust
Guess ,-0.007331510314543266,SHAP,disgust
H ,-0.0004946996741637122,SHAP,disgust
HANDS ,0.00527631333534373,SHAP,disgust
HAPPENED,-0.009332048721262254,SHAP,disgust
HAVE ,-0.001997456032768241,SHAP,disgust
HE ,-0.000177859328687191,SHAP,disgust
HEAD ,0.0007324953548959456,SHAP,disgust
HEAR ,0.0002054098731605336,SHAP,disgust
HEY,-0.00017187383976609755,SHAP,disgust
HH,0.011608837594394572,SHAP,disgust
HI ,-0.01136051346475142,SHAP,disgust
HIS ,0.0028104689190513454,SHAP,disgust
HO,0.00025244171411031857,SHAP,disgust
HR,9.0456578618614e-05,SHAP,disgust
HR ,-0.0005493674434546847,SHAP,disgust
HU,-0.00030718766841649386,SHAP,disgust
Ha,3.9755243602540397e-05,SHAP,disgust
Ha ,-0.0010555585686233826,SHAP,disgust
Had ,-0.0005403264076448977,SHAP,disgust
Hall ,-0.0003221772567485459,SHAP,disgust
Happy ,-0.0007494229503208771,SHAP,disgust
Has ,2.5298428226960823e-05,SHAP,disgust
Have ,-0.004438528380705975,SHAP,disgust
Having ,-0.0009873835660982877,SHAP,disgust
He,0.0009880806466147382,SHAP,disgust
He ,-0.002220752779976465,SHAP,disgust
Hell,0.03737890335105476,SHAP,disgust
Helps ,-0.0011438732999522472,SHAP,disgust
Here,-0.00035674744382655865,SHAP,disgust
Here ,-0.008612810443082708,SHAP,disgust
Heroin ,-0.00046702439794898964,SHAP,disgust
Hey ,-0.000631764799739661,SHAP,disgust
Hi,-0.001938215190724198,SHAP,disgust
Hi ,-0.0008836852248350624,SHAP,disgust
Higher ,-8.48316922201775e-05,SHAP,disgust
His ,-0.00012817601236747578,SHAP,disgust
Hmm,0.00017203607421834022,SHAP,disgust
Ho,-0.0002946069980680477,SHAP,disgust
Holy ,0.00046629252028651536,SHAP,disgust
Honestly,0.0007810379393049516,SHAP,disgust
Honestly ,0.006284623930696398,SHAP,disgust
Honey,0.0006153977010399103,SHAP,disgust
Hope ,-0.0010563521609583404,SHAP,disgust
Hopefully,-0.00041729261283762753,SHAP,disgust
Hopefully ,0.0009179295602734783,SHAP,disgust
Hot,0.012114369204937248,SHAP,disgust
Hot ,0.0026566203159745783,SHAP,disgust
