word,importance_score,method,label
Ms ,-0.00019468189566396177,SHAP,joy
Muscles,-0.003360793460160494,SHAP,joy
My,0.11139223026111722,SHAP,joy
My ,0.015337853955184099,SHAP,joy
N,0.003469246652093716,SHAP,joy
N ,0.0006169520813273266,SHAP,joy
NAME,-0.0025471911903243954,SHAP,joy
NATIONAL ,0.0793592295376584,SHAP,joy
NBA,0.042840030317893255,SHAP,joy
NBA ,0.0053361279396562,SHAP,joy
NEIGHBORHOOD,-0.0025102918734773993,SHAP,joy
NHL,-0.00856587519713988,SHAP,joy
NO ,-0.008937401580624282,SHAP,joy
NOT ,-0.006210025455705666,SHAP,joy
Nah,0.005749086267314851,SHAP,joy
Ne,0.00074090959969908,SHAP,joy
Needed ,-0.012317757122218609,SHAP,joy
Needs ,0.00804749660892412,SHAP,joy
Neither ,-0.00689551536925137,SHAP,joy
Never ,0.009711819890071638,SHAP,joy
News,6.432319059967995e-05,SHAP,joy
News ,0.00044402971980161965,SHAP,joy
Nice ,0.006927181762875989,SHAP,joy
Nickelodeon,-0.008619474130682647,SHAP,joy
Nickname,-0.045865208841860294,SHAP,joy
Nico,-0.008116794255329296,SHAP,joy
Nik,-0.005960772944880384,SHAP,joy
Nk,-0.007080142968334258,SHAP,joy
No,-0.0002301137725158629,SHAP,joy
No ,-0.02662721419619629,SHAP,joy
Nobody ,-0.015056839532917365,SHAP,joy
Normally ,0.005925211822614074,SHAP,joy
Not ,-0.01129558114334941,SHAP,joy
Nothing ,-0.009923693200107664,SHAP,joy
Now ,0.004003326441306854,SHAP,joy
O,0.0013841154286637902,SHAP,joy
O ,-0.00025333421217510477,SHAP,joy
OF ,-0.02125177302514203,SHAP,joy
OO,0.014919280263711698,SHAP,joy
OP,-0.009347728125497022,SHAP,joy
OP ,-0.0004065654906702952,SHAP,joy
OUR ,0.004799541144166142,SHAP,joy
OW ,0.01373918168246746,SHAP,joy
OZ ,-0.017997245653532445,SHAP,joy
Oakland ,-0.0014293675776571035,SHAP,joy
Of ,-0.005555762501899153,SHAP,joy
Oh,0.050648604112211615,SHAP,joy
Oh ,0.046430185730666075,SHAP,joy
Ok,0.0016403326493067045,SHAP,joy
Ok ,-0.01215146912727505,SHAP,joy
Om,0.08102801098721102,SHAP,joy
On ,-0.0019436696893535554,SHAP,joy
Once ,-0.0032940718811005354,SHAP,joy
One ,0.0022515700561814896,SHAP,joy
Only ,0.0038338550366461277,SHAP,joy
Or,-0.00807098305085674,SHAP,joy
Or ,-0.013998444836397539,SHAP,joy
Orlando,-0.015277013822924346,SHAP,joy
Oscar,-0.020430715987458825,SHAP,joy
Our ,0.01219467056216672,SHAP,joy
Outrageous,0.01904689148068428,SHAP,joy
Over,0.0008525905844483835,SHAP,joy
P,0.0003477099117368371,SHAP,joy
P ,0.0010806478870411715,SHAP,joy
PD ,-0.0003348832542542368,SHAP,joy
PISSED,-0.07975124460062943,SHAP,joy
PLAY,0.026780213695019484,SHAP,joy
PM,0.00023537977176601999,SHAP,joy
PP,0.00019095403452714288,SHAP,joy
PT,0.007565605725782613,SHAP,joy
Pace,0.004600825719535351,SHAP,joy
Parliament,-0.002473766784532927,SHAP,joy
Party ,0.012017574103083462,SHAP,joy
Pasta ,-1.0725751053541899e-05,SHAP,joy
Pat,-0.0035419879714027047,SHAP,joy
Patriots ,0.006903237430378795,SHAP,joy
Pee,-0.009660527692176402,SHAP,joy
Penis ,0.0019837204308714718,SHAP,joy
Pentagon ,-0.0002994126174598932,SHAP,joy
People ,-0.003821729769697413,SHAP,joy
Personally ,-0.0009620465571060777,SHAP,joy
Pets ,0.00012602756032720208,SHAP,joy
Piss ,-0.022877641691593453,SHAP,joy
Pittsburgh,0.0192653676494956,SHAP,joy
Play ,-0.010903935588430613,SHAP,joy
Please ,0.015172157494816929,SHAP,joy
Po,0.008252843923401088,SHAP,joy
Poe,-0.0009619449265301228,SHAP,joy
Poison ,0.011867222492583096,SHAP,joy
Police ,0.009005366679048166,SHAP,joy
Poor ,-0.06709393128403462,SHAP,joy
Pop ,-0.00044511642772704363,SHAP,joy
Post ,-0.002573742903769016,SHAP,joy
Pot ,0.002466858737170696,SHAP,joy
Pray ,-0.006404368439689279,SHAP,joy
Precisely ,-0.0001791019458323717,SHAP,joy
Presenting ,-0.00191187032032758,SHAP,joy
Pretty ,0.019953619067867596,SHAP,joy
Pro,0.013576052974288662,SHAP,joy
Probably ,0.012529022732148102,SHAP,joy
Python,0.000962080666795373,SHAP,joy
